Time,wind_speed,generator_speed,power,wind_direction,wind_direction_mean,yaw_position,yaw_speed,pitch1_angle,pitch2_angle,pitch3_angle,pitch1_speed,pitch2_speed,pitch3_speed,pitch1_moto_tmp,pitch2_moto_tmp,pitch3_moto_tmp,acc_x,acc_y,environment_tmp,int_tmp,pitch1_ng5_tmp,pitch2_ng5_tmp,pitch3_ng5_tmp,pitch1_ng5_DC,pitch2_ng5_DC,pitch3_ng5_DC
2015/12/3 7:23,0.157628062,0.675166714,,,-0.611535554,-0.622774103,0.009873351,,,,,0,0,-0.3812,,,,0.061109469,0.288850426,0.626821053,,0.824615385,,0.352,,-1.048
2015/12/3 7:24,,0.62530964,0.088880927,-1.018894587,-1.001995031,,0.011423739,0.217777778,0.204444444,0.208888889,0,0,0,-0.388777778,,-0.39,-0.274068572,,0.288850426,0.626821053,,0.815384615,0.707863248,,0.817777778,
2015/12/3 7:25,0.045974883,0.50399076,,-1.341627395,-0.739487518,-0.621172425,-0.004080136,0.217777778,0.204444444,0.208888889,0,,,,,-0.39,-0.039719256,-0.256548388,0.291020261,0.629211298,0.936923077,0.815384615,,-0.475,-0.565,0.34
2015/12/3 7:26,0.043465017,0.532981725,0.031922484,-1.422094802,,,-0.046715792,0.217777778,0.204444444,0.208888889,,0,0,-0.39,-0.4,-0.39,,-0.644796881,0.288850426,0.626821053,0.923076923,,0.703076923,,-0.413333333,0.648888889
2015/12/3 7:27,,0.596641822,,-1.287678746,-0.367917042,-0.623356532,-0.056405714,0.217777778,0.204444444,0.208888889,0,0,,,,,-0.180328846,-0.415377317,,0.624430808,0.907692308,0.783076923,,0.105,-0.2,0.145
2015/12/3 7:28,,0.640451418,0.089656863,-0.908791389,,-0.62303296,-0.019584011,,0.204444444,0.208888889,0,,0,-0.39,-0.4,-0.39,,-0.927159421,,0.596013455,0.888547009,0.783076923,,1.453333333,1,0.488888889
2015/12/3 7:29,,0.500112988,0.009566132,-1.148946797,,-0.619150103,0.030803582,0.217777778,0.204444444,0.208888889,0,,,-0.39,-0.402,-0.395555556,-0.024095968,,0.310943292,0.546508831,0.873846154,0.783076923,0.692307692,0.853333333,,0.604444444
2015/12/3 7:30,,0.432528954,,-0.876949697,,,,0.217777778,0.204444444,0.208888889,0,,,,,-0.4,-0.14908227,-0.644796881,,0.595800989,0.858461538,0.773846154,,1.466666667,,
2015/12/3 7:31,-0.070196056,0.334892185,,-0.714528298,,,-0.03460339,0.217777778,0.204444444,0.208888889,0,0,,,-0.409,-0.4,,-0.415377317,0.306209106,0.626821053,0.846153846,0.769230769,,,,1.44
2015/12/3 7:32,,0.611645108,0.077640259,,,,-0.027335949,0.217777778,0.204444444,0.208888889,0,0,0,-0.39,-0.409,-0.4,-0.649027479,-0.221253071,0.30936523,0.631070377,0.839316239,0.767521368,,0.262222222,,
2015/12/3 7:33,,0.852159326,,-1.268688821,-0.997702876,-0.617532246,0.070047766,0.217777778,0.204444444,0.208888889,,0,0,,-0.409,,0.241499924,-0.415377317,0.313310385,,0.817307692,,0.661538462,-0.18,0.53,-0.115
2015/12/3 7:34,0.095506319,0.712467191,,-1.468706435,-1.421359712,-0.620444389,,,,0.208888889,0,0,0,-0.392222222,-0.409,-0.4,-0.14908227,-0.362434341,0.323041766,0.635319701,0.815384615,0.747008547,,1.04,0.288888889,0.408888889
2015/12/3 7:35,0.08562052,,0.104165644,-1.72401542,-1.319720067,-0.618988317,0.048245442,0.217777778,0.204444444,,0,0,0,-0.3975,,,,-0.574206246,0.329091003,0.626821053,0.804807692,,,-0.335,,0.555
2015/12/3 7:36,0.026664281,,0.027139276,-1.388334936,-0.975257015,-0.619797246,0.023051645,0.217777778,,,0,,,-0.398888889,-0.410111111,-0.4,-0.14908227,-0.503615611,0.315677478,0.620447067,0.788205128,,,0.351111111,,0.502222222
2015/12/3 7:37,0.034910984,,0.064113443,-1.806017366,-1.379247336,-0.622628496,,0.217777778,0.204444444,0.208888889,0,0,0,-0.4,,-0.4,-0.180328846,,,0.575430792,,,0.629230769,-0.69,0.1,
2015/12/3 7:38,,,,,-0.451473343,-0.621091532,,0.217777778,0.204444444,0.208888889,0,0,0,-0.4,-0.414555556,,,-0.362434341,0.331984117,0.570517511,,0.721538462,,-0.555555556,,
2015/12/3 7:39,0.246712937,0.784852276,0.184880965,-1.315060682,-0.948378272,,,0.217777778,0.204444444,,,,0,-0.4,-0.416777778,-0.4,,-0.503615611,,,0.769230769,0.712991453,,-0.057777778,1.444444444,0.497777778
2015/12/3 7:40,,0.746443863,,-1.287438974,-1.084882883,,0.065687301,0.217777778,0.204444444,,0,,0,,-0.419,-0.4,-0.274068572,,0.339348406,,0.769230769,,0.615384615,-0.511111111,0.364444444,0.568888889
2015/12/3 7:41,,0.767817776,0.172116415,-1.110079793,,,0.017722188,,0.204444444,0.208888889,0,0,0,-0.4,,-0.4,-0.180328846,-0.415377317,,0.626821053,0.769230769,0.706153846,0.613461538,-0.08,0.03,0.56
2015/12/3 7:42,0.21352124,,,-1.654193879,-1.526904514,-0.619797246,0.042431489,0.217777778,0.204444444,,,0,,-0.4,-0.419,,-0.024095968,-0.503615611,0.339348406,,,0.7,0.594358974,0.057777778,0.395555556,0.76
2015/12/3 7:43,,,,-2.091729412,-1.566219953,-0.618988317,,0.217777778,0.204444444,0.208888889,0,0,0,,-0.419,,,-0.09771946,,,0.755769231,,0.583076923,0.59,-0.345,
2015/12/3 7:44,-0.064715328,0.427727903,-0.042049283,-2.170950006,-0.724482565,,0.732353925,0.217777778,0.204444444,0.208888889,0,0,0,-0.4,,-0.408,,-1.068340691,0.333912859,0.600050312,0.752136752,,,0.12,0.453333333,0.413333333
2015/12/3 7:45,-0.074345018,0.175349549,-0.185060867,,0.351001378,-0.53021531,0.292431472,0.217777778,0.204444444,0.208888889,0,,0,,-0.419,,,,0.339151148,,0.738461538,0.676923077,0.605576923,-0.53,0.28,0.985
2015/12/3 7:46,-0.080696515,,-0.179663485,,1.139297914,,0.026927614,0.217777778,0.204444444,,0,0,0,,,-0.409,-0.399054874,-0.362434341,0.353901643,0.608124028,0.727179487,0.671794872,0.643589744,0.222222222,-0.075555556,1.097777778
2015/12/3 7:47,-0.205267821,0.073142547,,0.906304916,0.46973928,-0.533127453,-0.03460339,,0.204444444,,0,0,0,,-0.43,-0.409,,-0.574206246,,0.64164057,0.713846154,,0.703269231,-0.26,,
2015/12/3 7:48,-0.0130838,0.041058597,,,0.318159354,,,0.217777778,,0.208888889,,0,0,-0.409,,-0.409,-0.274068572,-0.503615611,0.344082591,0.657841117,0.706153846,,0.780683761,0.106666667,-0.266666667,-0.053333333
2015/12/3 7:49,,,,0.800109997,0.622972742,-0.531186025,0.015299707,0.217777778,0.204444444,0.208888889,0,0,0,-0.409,-0.43,,-0.274068572,-0.503615611,,,0.698461538,,,,-0.235555556,0.333333333
2015/12/3 7:50,,,-0.287354651,0.856696136,,,,0.217777778,0.204444444,0.208888889,0,,0,-0.409,-0.431111111,-0.417888889,0.100890334,-0.080071801,0.359161849,0.655503989,0.693846154,0.654017094,,0.084444444,-0.097777778,
2015/12/3 7:51,,0.25761372,-0.131621805,,0.115742014,-0.529487275,0.056966371,,0.204444444,0.208888889,0,0,0,-0.409,-0.435,,-0.320938436,-0.733035175,0.370120612,0.654069842,,,1.068461538,-0.2,-0.16,-0.13
